index,ID,doi,structure,E(S1),f(S1),E(T1),S-2T,sf
809389,XAHLOJ,10.1016/j.mencom.2010.09.014,CCCOC(=O)SC1=S=NSC1=S,2.342600014,0.0002,1.223820342,-0.10504067,FALSE
712972,UBEREB,10.1039/C6CE02157C,CC(C)(C)OC(=O)N1C(=O)C2=C(N(CCCCCCBr)C(=O)C2=C1C1=CC=CS1)C1=CC=CS1,2.712000016,0.6145,1.468096673,-0.22419333,FALSE
525490,OVIXIC,10.1021/acs.joc.6b01654,CC(C)[Si](C#CC1=C2N=C3Cc4ccccc4C3=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C,2.621800016,0.3836,1.461326208,-0.3008524,FALSE
640189,SAHVEC,10.1021/jo00264a037,CCOC(=O)C12ON=C(c3ccccc3)C31N=NCN3N1CC21,3.185200019,0.0041,1.639551257,-0.093902495,FALSE
56353,BINHUD,10.1002/chem.201303277,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4ccccc4cc3nc12)(C(C)C)C(C)C,1.991800012,0.1978,1.065683827,-0.139567642,FALSE
562411,PTBZTS,,Cc1ccc(cc1)S(=O)(=O)N=S=C(Sc1ccccc1)c1c(C)cc(C)cc1C,3.815100023,0.4777,2.052630694,-0.290161365,FALSE
483066,NIHBEN,10.1021/jo301114k,Cc1ccc(cc1)C1=[N+]([O-])C(C)(C)Cc2ccccc12,3.768100023,0.0298,2.00620154,-0.244303057,FALSE
930263,SEKSEJ,10.1021/jacs.7b08726,O=C1c2ccccc2N(c2ccccc2)C1=C1N(c2ccccc2)c2ccccc2C1=O,2.324500014,0.1691,1.293024336,-0.261548658,FALSE
560533,POWDEM,10.1021/ol5020587,CCN(CC)C(=O)C=C(N(Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1)C1=CC(=O)OC=C1,3.061200018,0.0535,1.181750724,0.69769857,TRUE
377927,KIQVOV,10.1002/(SICI)1098-1071(1999)10:2<113::AID-HC4>3.0.CO2-R ,Fc1ccc2SN=S=Nc2c1,2.082500012,0.0101,1.240901744,-0.399303476,FALSE
563044,PUCPIN,10.1021/ja809045s,CC(C)[Si](C#Cc1c2cc3SC=Cc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(Cl)c(Cl)c(Cl)c(Cl)c3cc12)(C(C)C)C(C)C,2.137200013,0.2341,1.175702994,-0.214205975,FALSE
67361,BRMOTR,10.1246/bcsj.37.1871,COC1=C(Br)C=CC=CC1=O,3.033000018,0.054,1.688046571,-0.343093124,FALSE
47325,BEHCEX,10.1002/anie.200352355,CCOC(=O)C(C(=O)OCC)=C1C=CC(C=C1)=C(C(=O)OCC)C(=O)OCC,3.657600022,1.1515,1.682430957,0.292738108,TRUE
813827,XAVHEJ,10.1002/adma.201004325,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3ccccc3nc12)(C(C)C)C(C)C,2.035700012,0.2156,1.096352146,-0.15700428,FALSE
343638,JEZPOT,10.1039/c39900001675,CCOC(=O)C(O)=CC1=[N+]([O-])c2ccccc2NC1=O,3.172800019,0.0108,1.707545596,-0.242291173,FALSE
636255,RUTYAH,10.1021/ic1000107,Cc1cc(C)c([As]2SN=S=N2)c(C)c1,3.057200018,0.026,1.718905098,-0.380610178,FALSE
644874,SAVGUT,10.1002/chem.201103002,CCOC(=O)C1=C2C=CC=CC2=C(N1)C(c1ccccc1)=C1N=C(C(=O)OCC)c2ccccc12,2.516100015,0.8027,1.372775736,-0.229451457,FALSE
752801,VEQJOQ,,NC1=Cc2cccc3cccc(C1=O)c23,2.750000016,0.1346,1.555303747,-0.360607478,FALSE
135299,DIDZIB,10.1080/10426507.2012.743145,CC(C=Cc1ccccc1)=Pc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,3.697500022,0.9435,2.00350843,-0.309516838,FALSE
391993,KUYNEZ,10.1016/j.inoche.2015.12.016,OC1=C(N=Nc2ccccn2)c2cccc3cccc1c23,1.65310001,0.004,0.994375385,-0.33565076,FALSE
119198,DADSOR,10.1002/ejoc.200400021,CN(C)c1ccc(cc1)C(=C=C=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)N(C)C,2.420300014,1.3569,1.067935569,0.284428876,TRUE
385809,KOYPOD01,10.1107/S0108270102003591,BrC1=CC=C(Br)C2=[N+]([O-])ON=C12,3.37540002,0.4717,1.576638534,0.222122952,TRUE
327622,IWURUP,10.1021/acs.joc.6b00758,CCCCC1=[N+]([O-])C2(CCCC(=O)C2C)OC1=C(c1ccccc1)c1ccccc1,3.933600024,0.5576,2.158654142,-0.38370826,FALSE
941663,HETKUP,10.1002/chem.201704252,CC(C)(C)C1=CC=C2N1[B-](F)(F)[N+]1=NN=[N+]3C1=C2C1=CC=C(N1[B-]3(F)F)C(C)(C)C,2.638800016,0.7881,1.281236092,0.076327832,TRUE
191042,FACWEM,10.1107/S1600536802002283,CCN(CC)C=CC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,2.217500013,0.1483,1.259727125,-0.301954237,FALSE
128736,DEDYEQ,10.1021/ja00306a037,CCSC1=C2C(=S=C(SCC)C2=C(S1)SC(C)(C)C)SC(C)(C)C,2.399200014,0.2665,1.179173534,0.040852946,TRUE
511358,OHEGEP,10.1039/C5OB01008J,COc1ccc2CCc3c4c(C#C[Si](C)(C)C)c5cc6ccccc6cc5c(C#C[Si](C)(C)C)c4c4CCc5ccc(OC)c(Br)c5c4c3c2c1Br,2.269100014,0.1923,1.309205042,-0.34931007,FALSE
813837,XAVHOT02,10.1021/acsami.5b01172,CC(C)[Si](C#Cc1c2nc3ccccc3nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3ccccc3nc12)(C(C)C)C(C)C,1.910100011,0.247,0.879305159,0.151489693,TRUE
284725,HODXUV,,O=C1c2ccccc2[N+](=C1c1cccc[n+]1[O-])[O-],2.671000016,0.005,1.397853666,-0.124707316,FALSE
748761,VEBJES,10.1021/ja0570786,c1ccc(cc1)c1c2ccccc2c(c2ccccc2)c2cc3c(cc12)c(c1ccccc1)c1ccccc1c3c1ccccc1,2.160800013,0.1685,1.184471863,-0.208143713,FALSE
629426,ROMCOM,10.1107/S1600536809000543,Oc1ccc(cc1C=[NH+]c1cc(ccc1[O-])N(=O)=O)N(=O)=O,2.168500013,0.3202,1.265810502,-0.363120991,FALSE
114935,CURCID,10.1039/C5RA07660A,CCCCCCN1C(=O)C(C2=C1c1ccccc1S2)=C1C(=O)N(CCCCCC)C2=C1Sc1ccccc21,2.304100014,0.4052,1.323123938,-0.342147862,FALSE
657819,SINZIN,10.1107/S0567740877005536,c1ccc(cc1)C1=CC(=[N+]2[N-]c3ccccc3C32C=Cc2ccccc32)c2ccccc12,2.610200016,0.7397,1.016691905,0.576816206,TRUE
84623,CBPAZO,10.1007/BF01200807,Clc1cccc2ccc3[n+]([O-])c4ccccc4nc3c12,3.467500021,0.1903,1.718412844,0.030674333,TRUE
232543,GAPBAD,10.1002/chem.201605332,Fc1c(F)c(F)c(c(F)c1F)C1=C2C=CC3=C(c4ccccc4)c4cccc(c4)c4ccccc4C(=C4C=CC1=[N+]4[B-](Cl)(N23)c1ccccc1)c1ccccc1,2.115500013,0.2679,1.237909036,-0.360318059,FALSE
664020,SOLSIX,10.1002/chem.201400393,CC(C)c1cccc(C(C)C)c1N1C(=C2C=CC(C=C2)=C(c2ccccc2)c2ccccc2)C(C)(C)CC1(C)C,2.991600018,1.1538,1.552963541,-0.114327064,FALSE
74875,BZPYPD,10.3891/acta.chem.scand.27-0661,CC1=C(Br)C(=O)N2N1C(=O)c1ccccc21,2.011100012,0.0715,0.451015918,1.109068176,TRUE
813870,XAVKEM,10.1002/adma.201103759,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3nccnc3cc12)(C(C)C)C(C)C,2.013600012,0.2365,0.972903616,0.06779278,TRUE
667596,SOYLAV,10.1039/C4TC02859G,CC(C)[Si](C#Cc1c2cc3nccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(Cl)c(Cl)c(Cl)c(Cl)c3cc12)(C(C)C)C(C)C,1.852400011,0.1641,0.918120567,0.016158877,TRUE
781670,WAWRER,10.1002/anie.199311871,C[Si](C)(C)C#CC(=C=C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)C#C[Si](C)(C)C,2.999700018,1.1536,1.407080585,0.185538848,TRUE
864569,YOCFUS,10.1021/om701038p,C[Si](C)(C)N(P=PN(N([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)N([Si](C)(C)C)[Si](C)(C)C,3.29020002,0.1443,1.786955329,-0.283710638,FALSE
757391,VIHDOF,10.1080/10426509008045877,O=CC(C#N)=C(C=C(C#N)C(C#N)=P(c1ccccc1)(c1ccccc1)c1ccccc1)C#N,3.036300018,0.9126,1.711210262,-0.386120506,FALSE
916957,BEDVAK01,10.1021/acs.jpclett.7b01643,CCCCCCC1=Cc2c(S1)c1SC(=Cc1c1nc3cc(Br)c(Br)cc3nc21)CCCCCC,2.593300016,0.0834,1.409976964,-0.226653912,FALSE
173997,ENEYEB,10.1016/S0022-328X(03)00436-4,CC(C)[Si](C)(C(C)C)[Si](=[Si]([Si](C)(C)C(C)(C)C)[Si](C)(C)C(C)(C)C)[Si](C)(C(C)C)C(C)C,3.072700018,0.2939,1.323064073,0.426571872,TRUE
199421,FEBBUL,10.1039/c2ob25351h,C[Si](C)(C)CCOCN1C=C2C=C1C(=C1C=CC(=N1)C(=C1NC(=C(c3ccccc3)C3=NC(=C2c2ccccc2)C=C3)C=C1)c1ccccc1)c1ccccc1,1.926100012,0.1507,1.089085618,-0.252071224,FALSE
78083,CAJYOE,10.1080/1536383X.2013.794342,CCN(CC)c1ccc(cc1)C(=C1C=CC(C=C1)=C(C#N)C#N)C(c1ccccc1)=C(C#N)C#N,2.238000013,0.9028,0.882625492,0.472749029,TRUE
225742,FUSJOT,,O=N(=O)C1=CC2=[N+]([O-])ON=C2C2=C1C(=NO2)C1OCCO1,3.653100022,0.1041,1.730131971,0.19283608,TRUE
547992,PHSPRL,,CC(C)(O)P(=O)(c1ccccc1)c1ccccc1,0.804500005,0.0017,0.505264263,-0.206028521,FALSE
316460,INTRBE,10.1039/JR9560002841,Ic1ccc(cc1)N=O,0.312600002,0,0.222132468,-0.131664935,FALSE
120451,DAHPUX,10.1107/S010827018500659X,S1c2ccccc2N=C2C=C3Sc4ccccc4N=C3C=C12,2.674600016,0.8391,1.352680944,-0.030761872,FALSE
661561,SOCGUM,10.1039/p29910000913,CC1(C)CC(=O)C2=C(C1)SSC2=S=O,2.906300017,0.0007,1.504953678,-0.103607339,FALSE
269713,HAXQEE,10.1107/S0108270112006440,Brc1ccc2C(=O)C(Nc2c1)=C1Nc2ccccc2C1=O,2.644200016,0.3371,1.490524297,-0.336848578,FALSE
703507,TOSYAD,10.1039/C4TC02467B,CCOC1=CC(C(=O)c2ccccc12)=C1C=C(OCC)c2ccccc2C1=O,2.270800014,0.5204,1.000129967,0.27054008,TRUE
295697,HUTLEO,10.1016/j.tetlet.2010.01.069,O=C1N(Cc2ccccc2)C(=C2C(=O)N(Cc3ccccc3)C(=C12)c1ccc(cc1)N1CCOCC1)c1ccc(cc1)N1CCOCC1,2.702500016,0.8761,1.516303819,-0.330107622,FALSE
873434,YULXIN,10.1021/ol902156x,CC[Si](CC)(CC)C#CC1=C2C=C3C=CC=CC3=CC2=C(C#C[Si](CC)(CC)CC)C2=NSN=C12,1.934600012,0.2351,0.836812132,0.260975747,TRUE
712982,UBERUR,10.1039/C6CE02157C,BrCCCCCCN1C(=O)C2=C(N(CCCCCCBr)C(=O)C2=C1C1=CC=CS1)C1=CC=CS1,2.619300016,0.5625,1.357678859,-0.096057702,FALSE
313311,ILUWOD,10.1021/acs.joc.6b00414,CC1=CC=C(N1)C1=[N+]2C(=CC3=C(C)C=C(C)N3[B-]2(F)F)c2ccccc12,2.566100015,0.7301,1.462256022,-0.358412029,FALSE
326956,IWIMUW,,CCOC(=O)C1=C(SC2=C1CC=CC2)N=CC(=NNc1ccccc1C(=O)OC)C(C)=O,3.217000019,0.413,1.500635775,0.215728469,TRUE
213309,FIXPOR,10.1107/S0108270187092801,CC(=NO)[C-]1[N+](=NOC1=O)c1ccccc1,4.183900025,0.2664,1.954364097,0.275171831,TRUE
115542,CUSXOD,10.1021/ja00296a014,COC1=C(Br)CC2(OC=C1Br)ON=C(C2OC(C)=O)C(=O)NCCCOc1c(Br)cc(CCNC(C)=O)cc1Br,2.990300018,0.0869,1.191888598,0.606522822,TRUE
325980,IVUKEQ,10.1002/chem.201002769,CC#CC(=C=C=C(C#CC)c1ccccc1)c1ccccc1,3.105800019,1.0686,1.595469983,-0.085139947,FALSE
942092,JETDOE,10.1016/j.tetlet.2018.03.003,CN1C(=O)C(c2cc(C)cc(C)c12)=C1c2ccccc2[N+](=C1c1ccccc1)[O-],2.543600015,0.2161,0.945086233,0.653427548,TRUE
955593,MIDTUR,10.1002/ejoc.201800769,C1C2=CC=CC=CC2=CC21c1cccc3cccc(C4=C2C2=CC=CC=CC2=C4)c13,2.013900012,0.0171,1.197144749,-0.380389486,FALSE
112837,CUJRII,,OC1C2CCCC1C(=NC2c1ccccc1)c1ccccc1,3.34630002,0.0886,1.546521899,0.253256222,TRUE
883358,ZEFMOM,10.1246/bcsj.67.1931,CCOC(=O)C1=C2N(C(CC3=C2Nc2ccccc32)C(=O)OC)C(=O)C1=C1C(=O)N2C(CC3=C(Nc4ccccc34)C2=C1C(=O)OCC)C(=O)OC,2.187400013,1.0592,1.174793589,-0.162187165,FALSE
687227,TELKIG,,COc1cccc(c1)C(C)=C1C(=O)OC(=C1C(C)C)C(=C)C#N,2.412100014,0.1916,0.921976965,0.568146085,TRUE
46936,BEFXIU,10.1016/S0040-4020(03)00574-X,O=C1Nc2ccccc2C1=CC1=C([O-])ON=[N+]1c1ccccc1,3.37220002,0.4353,1.873343858,-0.374487696,FALSE
871711,YUFHEM,10.1524/zkri.1995.210.3.222,FC1=C(C(=Cc2ccccc2)c2ccccc2)C2=NN(C(c3ccccc3)C(=C2C(=C1)F)c1ccccc1)c1ccccc1,2.576700015,0.2329,1.335344299,-0.093988583,FALSE
159015,ECAZAM,10.1039/C6QO00673F,Cc1ccc(cc1)C1=C2C(=C3c4ccccc4C(=C3C(=C2c2ccccc12)c1ccccc1)c1ccc(C)cc1)c1ccccc1,2.415300014,0.0083,1.235301369,-0.055302724,FALSE
581092,QEPLON,10.1021/cm0609348,S1C=CC2=C1C=C(S2)C1=CC2=C(S1)C=CS2,2.762400017,0.184,1.103386289,0.555627439,TRUE
46930,BEFXAM,10.1016/S0040-4020(03)00574-X,CCOC(=O)C(=CC1=C([O-])ON=[N+]1c1ccc(OCC)cc1)C#N,3.636500022,0.4822,1.842463562,-0.048427102,FALSE
312902,ILONUU,10.1021/acs.joc.6b00340,CCCCC1=CC2=C(S1)C1=CC3=C(c4ccccc4C3=CC1=C2c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,1.936500012,0.0178,1.11809758,-0.299695148,FALSE
924962,MELCAK,10.1039/C4TC01992J,CC(C)[Si](C#CC1=C2N=C3C(=C(F)C(=C(F)C3=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)F)F)(C(C)C)C(C)C,2.089500013,0.3053,1.038080598,0.013338817,TRUE
748765,VEBJIW,10.1021/ja0570786,c1ccc(cc1)c1c2cc3ccccc3cc2c(c2ccccc2)c2cc3ccccc3cc12,2.104800013,0.1234,1.022592966,0.059614081,TRUE
898179,ZUQKUT,10.1021/acs.orglett.5b01923,c1ccc(cc1)N1N=C(N=C2C=C3N=C(N(N=C3C=C12)c1ccccc1)c1ccccc1)c1ccccc1,2.462800015,0.1253,1.088783843,0.285232329,TRUE
14750,AKUSIK,10.1021/acs.orglett.6b00637,c1ccc2c(c1)c1ccc3cccc4c3c1c2c1c2cccc3ccc5c6ccccc6c(c5c23)c41,2.224500013,0.4629,1.307930461,-0.391360909,FALSE
165881,EHEROY,10.1002/hlca.200390102,CC1=CC2=[N+]([O-])ON=C2C=C1I,3.530400021,0.0805,1.557869019,0.414661983,TRUE
532638,PAHRAU,10.1111/cbdd.12685,CN(CCCN1C(=O)c2cccc3cccc(C1=O)c23)C1=C(C(=CC2=[N+]([O-])ON=C12)Cl)N(=O)=O,3.063300018,0.1403,1.570475972,-0.077651926,FALSE
519482,ONOYEW,10.1002/anie.201007654,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3nc4ccccc4nc3nc12)(C(C)C)C(C)C,1.921400011,0.1674,1.0689862,-0.216572389,FALSE
184348,EWAYIL,10.1021/ja201076c,[O-][N+]1=C(c2ccccc2)C(=CC=Cc2ccccc2)C1c1ccccc1,3.727700022,0.2277,1.823029735,0.081640552,TRUE
16125,ALONAQ,10.1021/ja0372006,CC1(C)CC(C)(C)C2=[N+]([O-])c3ccccc3C2=C1,3.725500022,0.148,1.831619172,0.062261678,TRUE
455274,MOVBAA,10.1002/hc.1087,COc1ccc2N=S=NSc2c1,2.120800013,0.0145,1.250185997,-0.379571981,FALSE
307301,IHANEK,10.1023/A:1013751324437,COc1ccc(N=O)c(c1)c1c(C)cc(C)cc1C,1.048600006,0.0002,0.712099633,-0.375599261,FALSE
332080,IZUJIY,10.3762/bjoc.10.178,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C2=CC=CS2)c2cc3ccccc3cc12)(C(C)C)C(C)C,2.089100012,0.1825,1.072782188,-0.056464364,FALSE
50725,BESSEZ,10.1002/ejoc.201201714,CCOc1c2cc3ccccc3cc2c(OCC)c2cc3ccccc3cc12,2.165100013,0.0949,1.137538482,-0.109976951,FALSE
67913,BUBPUK,10.1021/ja8093313,CC(C)(C)[Si](c1cccc2ccccc12)=[Si]1C(CCC1([Si](C)(C)C)[Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C,2.961000018,0.0067,1.571790554,-0.18258109,FALSE
103776,COJJOB,10.1021/ja8029784,Fc1c(I)c(F)c(C=Cc2cc[n+]([O-])cc2)c(F)c1I,3.779800023,0.0841,2.088283867,-0.396767711,FALSE
886639,ZEZDEP,10.1002/asia.201200834,CC(C)[Si](C#Cc1c2cc3OC=Cc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3OC=Cc3cc12)(C(C)C)C(C)C,2.517200015,0.4141,1.429449159,-0.341698303,FALSE
109082,CPATHP,10.1021/ic50124a027,Clc1ccc(SN=S=NSc2ccc(Cl)cc2)cc1,3.031900018,0.5469,1.554043561,-0.076187104,FALSE
547574,PHAZOX,10.1246/bcsj.36.1364,[O-][n+]1c2ccccc2[n+]([O-])c2ccccc12,2.713400016,0.1472,0.61784609,1.477707837,TRUE
577822,QAYLEI,,O=C1[N-][N+](=Nc2ccc(Nc3ccccc3)cc2)c2ccccc12,3.060700018,0.0002,1.654328671,-0.247957324,FALSE
194701,FANHAE,10.1021/ol048686d,CC(C)[Si](C#Cc1c2cc3SC=Cc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3cc4SC=Cc4cc3cc12)(C(C)C)C(C)C,1.963300012,0.2234,1.023173384,-0.083046756,FALSE
528033,OXTPTZ,,[O-]C1=NN([N+](=N1)c1ccccc1)c1ccccc1,3.489700021,0.096,1.720332797,0.049034427,TRUE
628094,ROHHUT,10.1016/j.tet.2014.03.066,C[n+]1ccc(c(C)c1)c1cc(c([O-])c(c1)C(C)(C)C)C(C)(C)C,2.859400017,0.8465,1.37032799,0.118744037,TRUE
805500,WUTCEU,10.1016/j.tet.2010.03.067,Clc1ccc(cc1)C1=C2C(=O)N(Cc3ccccc3)C(=C2C(=O)N1Cc1ccccc1)c1ccc(Cl)cc1,3.037400018,0.5285,1.716881115,-0.396362212,FALSE
552897,PIVCAZ,10.1021/ja076819v,CCCc1c2cc3ccccc3cc2c(CCC)c2cc3ccccc3cc12,2.242000013,0.1092,1.232002261,-0.222004509,FALSE
330207,IYOBII,10.1039/c1cc13980k,CC(C)N1C(=O)c2c3ccccc3c3C(=O)N(C(C)C)C(=O)c4c5ccccc5c(C1=O)c2c34,2.074200012,0.1356,1.185111058,-0.296022104,FALSE
682981,TAYBOK,10.1016/0040-4020(96)00173-1,O=C1OC(=C(C(=O)c2ccccc2)C1=C1C(=O)OC(=C1C(=O)c1ccccc1)c1ccccc1)c1ccccc1,2.657200016,0.8204,1.381507325,-0.105814634,FALSE
40144,BAMTER,10.1002/cphc.201500869,CC1=CC(=C2C=C3C=CC(=[N+]3[B-](F)(F)N12)F)C,3.070600018,0.6236,1.561072561,-0.051545104,FALSE
501853,OBASOZ,10.1071/CH99087,[O-][n+]1c2ccccc2cc2CC3C(Cc4cc5ccccc5[n+]([O-])c34)c12,3.971900024,0.0078,2.163520081,-0.355140138,FALSE
326941,IWILOP,10.1246/bcsj.76.2361,CN1C=CN2C(=C1)N=C(c1ccccc1)C2=O,2.742800016,0.3184,1.521076696,-0.299353376,FALSE
573807,QAMTEF,10.1039/c2jm16173g,COc1ccc(cc1)C#Cc1c2ccccc2c(C#Cc2ccc(OC)cc2)c2c(c3ccccc3)c3ccccc3c(c3ccccc3)c12,2.387700014,0.4227,1.361137698,-0.334575382,FALSE
377873,KIQPIL,,[NH2+]=C(S[O-])C(=Cc1ccccc1Cl)C#N,3.201200019,0.4288,1.453497221,0.294205577,TRUE
674657,SUZSIQ,10.1107/S1600536810033106,CCOC(=O)C1C(CC(=CC1=O)C1=C([O-])ON=[N+]1c1ccccc1)c1ccc2OCOc2c1,3.40700002,0.0005,1.876031798,-0.345063576,FALSE
645558,SAWXUK,,Cc1ccc2C(=O)C(=[N+]([O-])c2c1)c1ccccc1,2.888600017,0.0665,1.326600301,0.235399415,TRUE
542910,PELHET,10.1055/s-1992-26251,CC(C)(C)N1C(=O)N2N=C3N(N=C2C1=O)C(=O)N(C3=O)C(C)(C)C,1.495900009,0,0.874700721,-0.253501432,FALSE
631292,ROZHEV,10.1002/chem.201406550,CCC1=C(C)C2=C(C3=CC=CO3)C3=C(C)C(=C(C#C[Si](C)(C)C)N3[B-](F)(F)[N+]2=C1C)C,2.686100016,0.6755,1.506924326,-0.327748636,FALSE
79119,CAMJOP,10.1039/p29830001357,CCCCNc1ccc(NCCCC)c2C(=O)c3ccccc3C(=O)c12,2.520900015,0.2472,1.422777472,-0.324654929,FALSE
103814,COJMAR,10.1002/ejoc.201402692,FC1=CC=CC2=[N+]([O-])ON=C12,3.606700022,0.1219,1.569748122,0.467203778,TRUE
926752,OJAQIB01,,F[B-]1(F)N(N=C(N=[N+]1c1ccccc1)c1cccc(c1)C1=NN(c2ccccc2)[B-](F)(F)[N+](=N1)c1ccccc1)c1ccccc1,2.673700016,0.3096,1.323691023,0.02631797,TRUE
277041,HICCED,10.1021/jo300985x,CCC1=C2C(=O)c3ccccc3C(=C2C2=C1C(=O)c1ccccc1C2=O)O,2.614100016,0.1129,1.493954564,-0.373809112,FALSE
259050,GUNJIK,10.1002/hc.21270,CCN1N=CC2=C1C(C=CC2=C(C#N)c1ccc(Cl)cc1)=NO,3.246800019,0.6886,1.769003434,-0.291206849,FALSE
530189,OZUYIS,10.1021/om2004139,N1C2=C(c3ccccc3)C3=NC(=C(c4ccccc4)c4ccc(c5ccccc45)C(=C4C=CC(=N4)C(=C1C=C2)c1ccccc1)c1ccccc1)C=C3,2.046600012,0.3253,1.131654292,-0.216708572,FALSE
229291,GAFPEL,10.1002/anie.201508650,COc1ccc(cc1)C1=C(c2ccc(OC)cc2)c2c3cc4ccccc4c4C(=C(c5ccc(OC)cc5)c(c5cc6ccccc6c1c25)c34)c1ccc(OC)cc1,1.915900011,0.0702,1.033581467,-0.151262923,FALSE
190112,EZUWIH,10.1039/C6CE02261H,O=C1N(Cc2ccccc2)C(=C2C(=O)N(Cc3ccccc3)C(=C12)C1=CC=CO1)C1=CC=CO1,2.679100016,0.5876,1.357730833,-0.03636165,FALSE
50734,BESSOJ01,10.1039/C7OB00043J,FC(F)(F)c1c2cc3ccccc3cc2c(c2cc3ccccc3cc12)C(F)(F)F,2.154400013,0.0709,1.138223937,-0.122047861,FALSE
239628,GEMYOO,10.1021/ic300872m,COc1ccc(cc1)C1=CC(=C(N1)N=C1N=C(C=C1c1ccc(OC)cc1)c1ccc(OC)cc1)c1ccc(OC)cc1,2.225200013,0.7176,1.145594685,-0.065989357,FALSE
181769,ETOBUK,10.1107/S1600536804007135,CC(=O)Oc1ccc2C(=CC(=O)Oc2c1C[N+]1=NOC(=C1)[O-])C,4.339900026,0.0095,2.35382508,-0.367750134,FALSE
633534,RUKGOT,10.1055/s-1997-1316,N#CC(C#N)=C1C=CC(C2=C1CCC2)=C(C#N)C#N,3.080300018,0.5724,1.327020064,0.42625989,TRUE
554191,PIYZII,10.1016/j.tetlet.2014.03.064,Cc1ccc(cc1)C(O)C(Br)C(=O)c1ccc(C)cc1,1.218800007,0.0005,0.699112183,-0.17942436,FALSE
560227,POVDOT,10.1107/S0108270198005563,CC(C)(C)c1ccc(cc1)C1=C2C(=O)NC(=C2C(=O)N1)c1ccc(cc1)C(C)(C)C,2.844700017,0.7042,1.544794955,-0.244889893,FALSE
460334,MUKGII,,COc1ccccc1C1=C2C(=O)N(CCCCl)C(=C2C(=O)N1CCCCl)c1ccccc1OC,3.048200018,0.4588,1.694608052,-0.341016086,FALSE
669020,SUDZAU,10.1142/S1088424614500692,ClC1=C2NC=C1C(C1=CC=C(N1)C(=C1C=CC(=N1)C(=C1NC(=C2c2ccccc2)C=C1)c1ccccc1)c1ccccc1)c1ccccc1,2.097400013,0.5075,1.170129014,-0.242858015,FALSE
689087,TETCEN,10.1107/S0365110X62000699,c1ccc2cc3cc4ccccc4cc3cc2c1,2.647100016,0.063,1.50905525,-0.371010484,FALSE
152896,DUNMAC,10.1039/C5DT02069G,CC(C)c1cccc(C(C)C)c1N1P(=S)N(c2c(cccc2C(C)C)C(C)C)P1=S,2.579700015,0.1464,0.624287133,1.331125748,TRUE
477290,NEMHAO,10.1002/1099-0682(200108)2001:8<2123::AID-EJIC2123>3.0.CO2-G ,COc1ccc(cc1)N=S=Nc1c(F)c(F)nc(F)c1F,3.112900019,0.8364,1.716731724,-0.320563429,FALSE
789483,WICVEJ,10.1002/anie.199414891,CC(C)(C)[Si](C)(C)[Si](=[Si]([Si](C)(C)C(C)(C)C)[Si](C)(C)C(C)(C)C)[Si](C)(C)C(C)(C)C,3.071800018,0.2306,1.294386266,0.483027486,TRUE
66439,BOYZEV,10.1016/j.tetlet.2009.03.096,COc1cc2C(=O)C(=O)Nc3cc[n+](C)c(c1[O-])c23,2.266800014,0.0783,1.277689224,-0.288578434,FALSE
912407,TEFNEA,10.1016/j.tet.2016.11.070,FC(F)(F)c1ccc(cc1)c1ccc2ccccc2[n+]1[O-],3.777500023,0.0183,2.073755709,-0.370011395,FALSE
7020,AFECUJ01,10.1107/S0108270102003591,ClC1=CC=C(Cl)C2=[N+]([O-])ON=C12,3.433900021,0.153,1.56509873,0.303702561,TRUE
490302,NOGYAL,10.1021/jo500993x,Clc1ccc(OCC(=O)OC(c2cc(Cl)ccc2OCC=C)C(=C=C)c2ccc(cc2)C(=C=C)C(OC(=O)COc2ccc(Cl)cc2)c2cc(Cl)ccc2OCC=C)cc1,2.249900013,0.012,1.172234903,-0.094569793,FALSE
